type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid56;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,13.217025518417358,560,16295,8233
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid41;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.916804075241089,616,16295,8177
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid69;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.988966226577759,672,16295,8121
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid41$|^nodeid34$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:dominica;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.627257585525513,728,16295,8065
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid26;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,11.095462322235107,784,16295,8009
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid41$|^nodeid34$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$;FinalNodeRegex:nodeid32;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,11.208670616149902,840,16295,7953
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:stttcroix;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.49717116355896,896,16295,7897
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid33;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,14.300760507583618,952,16295,7841
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid27;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.215919971466064,1008,16295,7785
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:columbia;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.530121564865112,1064,16295,7729
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:turksttandttcaicos;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,13.065682649612427,1120,16295,7673
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:martinique;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.814059734344482,1176,16295,7617
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid31;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,11.72676420211792,1232,16295,7561
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nicaragua;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,13.319872856140137,1288,16295,7505
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^nodeid24$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:costattrica;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,12.494691133499146,1344,16295,7449
reachability,Type:reachability;IngressNodeRegex:^nodeid39$|^curacao$|^martinique$|^mexico$|^nodeid27$|^bahamas$|^nicaragua$|^nodeid44$|^antigua$|^nodeid50$|^panama$|^turksttandttcaicos$|^puertottrico$|^nodeid34$|^nodeid41$|^nodeid13$|^nodeid56$|^nodeid67$|^nodeid33$|^nodeid58$|^stttvincent$|^dominicanttrepublic$|^nodeid26$|^nodeid29$|^nodeid17$|^nodeid38$|^nodeid46$|^nodeid31$|^costattrica$|^columbia$|^nodeid69$|^nodeid0$|^usa$|^nodeid60$|^nodeid59$|^nodeid9$|^dominica$|^nodeid45$|^nodeid28$|^belize$|^jamaica$|^guadeloupe$|^stttmartin$|^stttkittstt&ttnevis$|^trinidadttandtttobago$|^nodeid7$|^nodeid22$|^honduras$|^nodeid15$|^stttcroix$|^nodeid8$|^nodeid1$|^venezuela$|^nodeid49$|^grenada$|^nodeid32$;FinalNodeRegex:nodeid24;FinalIfaceRegex:GigabitEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,56.0,,,0.0,13.820309162139893,1400,16295,7393
