type,query,result,source_num,count-example,down_links,count-example-num,time,holds_policies,holds_not_policies,unknown_policies
reachability,Type:reachability;IngressNodeRegex:^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^milan$|^marseille$|^basel$|^lyon$|^rotterdam$;FinalNodeRegex:roma;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,0.9851160049438477,312,659,1008
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:barcelona;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,0.9793715476989746,338,659,982
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:budapest;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.0804429054260254,364,659,956
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^milan$|^marseille$|^basel$|^lyon$|^rotterdam$;FinalNodeRegex:brussels;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,0.9257392883300781,390,659,930
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^athens$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:bratislava;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,0.9430625438690186,416,659,904
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^marseille$|^milan$|^basel$|^lyon$|^rotterdam$;FinalNodeRegex:geneva;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.4445412158966064,442,659,878
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^marseille$|^milan$|^basel$|^lyon$|^rotterdam$;FinalNodeRegex:strasbourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.4732813835144043,468,659,852
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^marseille$|^milan$|^basel$|^lyon$;FinalNodeRegex:rotterdam;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.0414035320281982,494,659,826
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^luxembourg$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^praha$|^zurich$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^lyon$|^milan$|^marseille$|^basel$|^rotterdam$;FinalNodeRegex:vienna;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,0.9540221691131592,520,659,800
reachability,Type:reachability;IngressNodeRegex:^roma$|^warsaw$|^kiev$|^budapest$|^sofia$|^london$|^strasbourg$|^barcelona$|^vienna$|^geneva$|^istanbul$|^brussels$|^amsterdam$|^madrid$|^zurich$|^praha$|^frankfurt$|^bucharest$|^paris$|^bratislava$|^athens$|^marseille$|^milan$|^basel$|^lyon$|^rotterdam$;FinalNodeRegex:luxembourg;FinalIfaceRegex:FastEthernet0/0;Negate:False;MaxFailures:1;Environment:;,correct,26.0,,,0.0,1.0819408893585205,546,659,774
